source,target,weight
Multan,Sialkot,0.9998927587698638
Multan,Sukkur,0.9992618400669774
Peshawar,Quetta,0.9997454641950703
Peshawar,Rawalpindi,0.9999352471826003
Peshawar,Sargodha,0.9998434660626672
Peshawar,Sialkot,0.9993591043024095
Peshawar,Sukkur,0.9988422739247008
Quetta,Rawalpindi,0.9997549923486463
Quetta,Sargodha,0.9999046238493317
Quetta,Sialkot,0.9994740448643181
Quetta,Sukkur,0.9995762103856193
Rawalpindi,Sargodha,0.9998731267633224
Rawalpindi,Sialkot,0.9995657238268979
Rawalpindi,Sukkur,0.9990668630341023
Sargodha,Sialkot,0.9996034173559789
Sargodha,Sukkur,0.999225826298319
Sialkot,Sukkur,0.9990309393210127
